feature,gain,weight,cover
DIFF_SCOR_2FGM__PCTAST_roll5_std,9.18552303314209,2.0,354.2319641113281
DIFF_SCOR_PCTPTS_PITP_roll10_mean,9.085405349731445,1.0,62.282867431640625
DIFF_FF_OPP_OREB_PCT_roll3_std,9.050421714782715,6.0,2953.811279296875
DIFF_SCOR_PCTPTS_OFF_TO_roll3_std,9.0328950881958,5.0,1772.5679931640625
DIFF_ADV_OREB_PCT_roll5_mean,9.000539779663086,2.0,371.320068359375
DIFF_FF_OREB_PCT_roll10_mean,8.771827697753906,5.0,979.7531127929688
DIFF_SCOR_PCTPTS_2PT_MR_roll3_std,8.763561248779297,9.0,552.2613525390625
DIFF_FF_EFG_PCT_roll3_std,8.717501640319824,3.0,147.1119842529297
DIFF_SCOR_PCTPTS_2PT_roll3_std,8.517189025878906,2.0,417.74053955078125
DIFF_TRAD_FT_PCT_roll5_mean,8.414169311523438,8.0,727.85791015625
DIFF_TRAD_3P_PCT_roll10_std,8.322357177734375,4.0,264.4496765136719
DIFF_ADV_AST_TO_roll5_mean,8.31824779510498,2.0,190.2320556640625
DIFF_ADV_OREB_PCT_roll10_std,8.234703063964844,4.0,232.32403564453125
DIFF_ADV_REB_PCT_roll3_std,8.192301750183105,3.0,103.89898681640625
DIFF_FF_TOV_PCT_roll10_std,8.047070503234863,1.0,43.53163528442383
DIFF_TRAD_FTA_roll10_std,7.846044540405273,1.0,37.2514762878418
DIFF_ADV_DREB_PCT_roll10_mean,7.749440670013428,3.0,51.31791305541992
DIFF_ADV_TOV_PCT_roll10_std,7.646007061004639,4.0,91.67111206054688
DIFF_FF_OREB_PCT_roll10_std,7.264975547790527,1.0,56.15385818481445
DIFF_FF_FTA_RATE_roll10_std,6.989506244659424,1.0,19.910009384155273
DIFF_ADV_OREB_PCT_roll3_std,6.970803260803223,2.0,24.57008171081543
DIFF_SCOR_FGM__PCTUAST_roll10_std,6.925307273864746,1.0,17.10723304748535
DIFF_SCOR_PCTPTS_3PT_roll5_mean,6.735119819641113,2.0,270.7414855957031
DIFF_SCOR_PCTPTS_FBPS_roll5_std,5.9643964767456055,2.0,916.4100341796875
DIFF_SCOR_2FGM__PCTUAST_roll10_mean,5.901289463043213,3.0,54.142520904541016
DIFF_SCOR_FGM__PCTAST_roll5_mean,5.5130615234375,1.0,19.026811599731445
DIFF_SCOR_PCTPTS_2PT_MR_roll5_std,5.454294681549072,3.0,39.00390625
DIFF_SCOR_PCTPTS_OFF_TO_roll10_mean,4.976877212524414,1.0,15.070137023925781
DIFF_SCOR_2FGM__PCTUAST_roll3_mean,4.0100860595703125,1.0,15.573506355285645
DIFF_MISC_OPP_FBPS_roll3_std,0.1418590545654297,1.0,19.406694412231445
DIFF_ADV_DEFRTG_roll10_std,0.0,0.0,0.0
DIFF_SCOR_FGM__PCTUAST_roll3_mean,0.0,0.0,0.0
DIFF_SCOR_PCTFGA_3PT_roll3_mean,0.0,0.0,0.0
DIFF_SCOR_PCTPTS_2PT_MR_roll10_mean,0.0,0.0,0.0
DIFF_ADV_EFG_PCT_roll10_std,0.0,0.0,0.0
DIFF_SCOR_PCTPTS_FT_roll3_std,0.0,0.0,0.0
DIFF_ADV_AST_PCT_roll3_std,0.0,0.0,0.0
DIFF_ADV_EFG_PCT_roll5_mean,0.0,0.0,0.0
DIFF_SCOR_PCTFGA_3PT_roll5_mean,0.0,0.0,0.0
DIFF_TRAD_BLK_roll3_mean,0.0,0.0,0.0
DIFF_ADV_TS_PCT_roll5_std,0.0,0.0,0.0
DIFF_TRAD_FT_PCT_roll3_mean,0.0,0.0,0.0
DIFF_TRAD_FTA_roll5_mean,0.0,0.0,0.0
DIFF_ADV_AST_RATIO_roll5_std,0.0,0.0,0.0
DIFF_SCOR_FGM__PCTUAST_roll5_std,0.0,0.0,0.0
DIFF_SCOR_2FGM__PCTUAST_roll10_std,0.0,0.0,0.0
