feature,gain,weight,cover
DIFF_TRAD_FGA_roll3_mean,1197.3033447265625,10.0,1774.5
DIFF_ADV_OREB_PCT_roll10_std,1195.7471923828125,42.0,10251.357421875
DIFF_MISC_PITP_roll10_mean,1194.051025390625,28.0,9015.6787109375
DIFF_ADV_DREB_PCT_roll3_mean,1193.8096923828125,26.0,3328.3076171875
DIFF_TRAD_STL_roll5_std,1192.9481201171875,26.0,1172.269287109375
DIFF_SCOR_FGM__PCTUAST_roll3_std,1190.8125,6.0,6505.16650390625
DIFF_SCOR_3FGM__PCTUAST_roll10_mean,1190.6851806640625,48.0,13098.75
DIFF_SCOR_FGM__PCTAST_roll3_mean,1187.37451171875,4.0,6538.0
DIFF_TRAD_FTM_roll5_std,1186.5025634765625,31.0,10746.9677734375
DIFF_ADV_EFG_PCT_roll10_std,1186.0950927734375,16.0,1140.4375
DIFF_ADV_TS_PCT_roll5_mean,1181.847412109375,18.0,6374.5
DIFF_ADV_AST_TO_roll5_std,1177.5618896484375,28.0,8481.1787109375
DIFF_SCOR_3FGM__PCTAST_roll10_std,1174.643798828125,20.0,10304.400390625
DIFF_SCOR_PCTPTS_OFF_TO_roll10_mean,1172.5447998046875,24.0,6959.625
DIFF_TRAD_STL_roll3_mean,1172.3226318359375,12.0,2799.666748046875
DIFF_SCOR_FGM__PCTUAST_roll3_mean,1167.413818359375,8.0,5737.75
DIFF_TRAD_3PM_roll3_mean,1167.188232421875,10.0,11163.2998046875
DIFF_FF_TOV_PCT_roll3_std,1165.26123046875,8.0,4076.875
DIFF_TRAD_FGM_roll5_mean,1161.2017822265625,40.0,14176.224609375
DIFF_SCOR_2FGM__PCTAST_roll3_std,1138.1207275390625,16.0,516.375
DIFF_MISC_PTS_OFF_TO_roll3_mean,1128.9085693359375,14.0,6304.28564453125
DIFF_TRAD_FTA_roll3_mean,1126.9140625,15.0,2920.333251953125
DIFF_SCOR_PCTPTS_2PT_roll3_std,1124.1358642578125,30.0,7532.93310546875
DIFF_SCOR_PCTFGA_3PT_roll3_std,1122.567138671875,16.0,14008.875
DIFF_TRAD_FTM_roll10_mean,1121.5650634765625,18.0,4488.9443359375
DIFF_FF_FTA_RATE_roll3_mean,1116.99267578125,19.0,1533.2105712890625
DIFF_SCOR_PCTPTS_FT_roll5_mean,1116.3758544921875,11.0,7052.63623046875
DIFF_TRAD_FGM_roll3_std,1114.742919921875,26.0,9742.9228515625
DIFF_SCOR_PCTPTS_3PT_roll10_std,1112.5560302734375,21.0,6351.0478515625
DIFF_SCOR_3FGM__PCTAST_roll10_mean,1111.33935546875,27.0,9436.92578125
DIFF_TRAD_FTA_roll10_mean,1103.6171875,35.0,10484.7431640625
DIFF_SCOR_PCTPTS_3PT_roll10_mean,1103.472900390625,12.0,1016.5833129882812
DIFF_FF_FTA_RATE_roll10_std,1099.761962890625,22.0,6942.818359375
DIFF_TRAD_3P_PCT_roll5_std,1097.237548828125,32.0,10466.90625
DIFF_SCOR_FGM__PCTAST_roll3_std,1094.296630859375,16.0,12477.125
DIFF_ADV_TOV_PCT_roll10_std,1090.0264892578125,23.0,1556.6522216796875
DIFF_FF_FTA_RATE_roll5_mean,1055.7735595703125,26.0,9267.0380859375
DIFF_TRAD_FTA_roll3_std,1049.073974609375,36.0,13012.638671875
DIFF_FF_TOV_PCT_roll5_mean,1032.9566650390625,12.0,8985.9169921875
DIFF_ADV_AST_PCT_roll5_std,1032.75830078125,13.0,4097.23095703125
DIFF_ADV_AST_RATIO_roll5_mean,1025.490966796875,7.0,6643.14306640625
DIFF_SCOR_3FGM__PCTUAST_roll3_std,1023.527587890625,35.0,16239.0283203125
DIFF_TRAD_AST_roll3_mean,1018.77490234375,12.0,12776.75
DIFF_ADV_AST_TO_roll3_std,955.7955932617188,36.0,13842.5556640625
DIFF_SCOR_FGM__PCTUAST_roll5_std,920.7999877929688,5.0,15090.0
DIFF_SCOR_2FGM__PCTUAST_roll5_std,849.7709350585938,16.0,20090.125
