feature,gain,weight,cover
DIFF_TRAD_TOV_roll10_std,8.477885246276855,3.0,1137.5594482421875
DIFF_ADV_AST_PCT_roll5_mean,8.292542457580566,4.0,72.30015563964844
DIFF_MISC_PITP_roll10_mean,8.187676429748535,3.0,1376.43310546875
DIFF_FF_TOV_PCT_roll10_std,8.016927719116211,8.0,234.62738037109375
DIFF_FF_TOV_PCT_roll3_std,7.841096878051758,1.0,21.505617141723633
DIFF_TRAD_FT_PCT_roll10_mean,7.603513717651367,6.0,103.878173828125
DIFF_SCOR_PCTPTS_FBPS_roll5_std,7.582110404968262,1.0,21.4217586517334
DIFF_FF_EFG_PCT_roll10_std,7.302857398986816,1.0,43.655826568603516
DIFF_ADV_OREB_PCT_roll10_std,6.793619155883789,6.0,219.89923095703125
DIFF_SCOR_FGM__PCTAST_roll10_std,6.172857284545898,3.0,78.66707611083984
DIFF_ADV_AST_PCT_roll5_std,5.437585830688477,1.0,58.65036392211914
DIFF_TRAD_FGA_roll3_mean,5.121967792510986,7.0,41.54227066040039
DIFF_SCOR_PCTPTS_FT_roll5_mean,4.488930702209473,1.0,16.344043731689453
DIFF_ADV_AST_PCT_roll10_mean,3.3314709663391113,2.0,17.503616333007812
DIFF_SCOR_FGM__PCTAST_roll3_mean,0.0,0.0,0.0
DIFF_SCOR_PCTPTS_3PT_roll10_mean,0.0,0.0,0.0
DIFF_ADV_OREB_PCT_roll5_std,0.0,0.0,0.0
DIFF_MISC_2ND_PTS_roll3_mean,0.0,0.0,0.0
DIFF_TRAD_PF_roll5_std,0.0,0.0,0.0
DIFF_SCOR_FGM__PCTUAST_roll5_mean,0.0,0.0,0.0
DIFF_MISC_OPP_PTS_OFF_TO_roll3_std,0.0,0.0,0.0
DIFF_ADV_AST_RATIO_roll5_mean,0.0,0.0,0.0
DIFF_SCOR_FGM__PCTUAST_roll3_std,0.0,0.0,0.0
DIFF_ADV_TOV_PCT_roll3_std,0.0,0.0,0.0
DIFF_MISC_2ND_PTS_roll5_mean,0.0,0.0,0.0
DIFF_MISC_OPP_PTS_OFF_TO_roll3_mean,0.0,0.0,0.0
DIFF_SCOR_PCTPTS_PITP_roll10_mean,0.0,0.0,0.0
DIFF_FF_FTA_RATE_roll10_std,0.0,0.0,0.0
DIFF_SCOR_FGM__PCTUAST_roll10_mean,0.0,0.0,0.0
DIFF_TRAD_OREB_roll10_std,0.0,0.0,0.0
